subject,label,S1_D1_w1,S1_D1_w2,S1_D1_w3,S1_D2_w1,S1_D2_w2,S1_D2_w3,S2_D1_w1,S2_D1_w2,S2_D1_w3,S2_D3_w1,S2_D3_w2,S2_D3_w3,S3_D1_w1,S3_D1_w2,S3_D1_w3,S3_D2_w1,S3_D2_w2,S3_D2_w3,S3_D3_w1,S3_D3_w2,S3_D3_w3,S3_D4_w1,S3_D4_w2,S3_D4_w3,S4_D2_w1,S4_D2_w2,S4_D2_w3,S4_D4_w1,S4_D4_w2,S4_D4_w3,S5_D3_w1,S5_D3_w2,S5_D3_w3,S5_D4_w1,S5_D4_w2,S5_D4_w3,S6_D5_w1,S6_D5_w2,S6_D5_w3,S6_D6_w1,S6_D6_w2,S6_D6_w3,S7_D5_w1,S7_D5_w2,S7_D5_w3,S7_D7_w1,S7_D7_w2,S7_D7_w3,S8_D5_w1,S8_D5_w2,S8_D5_w3,S8_D6_w1,S8_D6_w2,S8_D6_w3,S8_D7_w1,S8_D7_w2,S8_D7_w3,S8_D8_w1,S8_D8_w2,S8_D8_w3,S9_D6_w1,S9_D6_w2,S9_D6_w3,S9_D8_w1,S9_D8_w2,S9_D8_w3,S10_D7_w1,S10_D7_w2,S10_D7_w3,S10_D8_w1,S10_D8_w2,S10_D8_w3
sub-109,3,-3.5898790860545216e-08,-5.411001425890492e-08,-2.9229402825411474e-08,-4.245033017386284e-08,-2.4815930745509702e-08,-5.643437717457851e-08,-5.411001425890492e-08,-6.537244340289412e-08,-5.643437717457851e-08,-4.755943956724183e-08,-5.643437717457851e-08,-7.961269690977397e-08,-9.37776270142049e-08,-1.1055842552329322e-07,-9.122571324971489e-08,-9.475029718709523e-08,-6.736525218203054e-08,-1.3424269672172538e-07,-1.6791414292147374e-07,-1.6791414292147374e-07,-1.3424269672172538e-07,-5.974268038118052e-08,-1.0073279496439675e-07,-1.6791414292147374e-07,-1.5321120120761117e-08,-2.102183608835696e-08,-3.556123058916272e-09,-1.518382839299026e-08,-2.682330476012949e-08,-2.3160732745814335e-08,-2.102183608835696e-08,-4.198746898927584e-08,-2.3160732745814335e-08,-3.2502711411986046e-08,-2.3160732745814335e-08,-5.3738679534091175e-08,-8.597710174897849e-08,-5.552613512796307e-08,-7.749214276470785e-08,-7.303796913259877e-08,-6.12759762795074e-08,-1.0637575788881709e-07,-1.477827694010209e-07,-1.477827694010209e-07,-1.0637575788881709e-07,-6.116526952717935e-08,-4.8625004280393894e-08,-1.477827694010209e-07,3.845263672980373e-08,2.59412997146496e-08,1.0787416942048019e-08,-1.8853316559314376e-08,8.96364241168882e-09,1.8407922009256164e-08,2.59412997146496e-08,-4.086317180705303e-09,1.8407922009256164e-08,-1.619545627839737e-08,1.8407922009256164e-08,-2.7186117459016955e-08,-3.665137411838867e-08,-1.2023447202290961e-08,-5.273734511119482e-08,-6.803444687956451e-08,-2.9388229474389208e-08,-6.931769560293484e-08,-1.144155941368911e-07,-1.144155941368911e-07,-6.931769560293484e-08,-5.589318174144731e-08,-2.5994119406636817e-08,-1.144155941368911e-07
sub-109,1,6.894402862629469e-08,7.549557518491802e-08,4.45438565824872e-08,-1.2261872448502129e-08,5.752434434321611e-08,7.238815340625134e-09,7.549557518491802e-08,-1.7576992068099487e-08,7.238815340625134e-09,-7.475460451210352e-08,7.238815340625134e-09,-7.598835757050364e-09,3.951469207662785e-08,4.857259730482101e-08,3.944486021473203e-08,-1.9247683858778246e-09,7.465119548798672e-08,4.678781624363703e-09,7.93672847267741e-09,7.93672847267741e-09,4.678781624363703e-09,-4.0639919141030604e-08,-1.7780104530229418e-08,7.93672847267741e-09,-7.122362327045652e-08,-1.1907144743320463e-08,1.4563021554958904e-08,2.9950563745935414e-08,-2.9470473048104643e-08,-1.1672097730416688e-07,-1.1907144743320463e-08,-5.490217515206835e-08,-1.1672097730416688e-07,-7.890456769578518e-08,-1.1672097730416688e-07,-3.703624617736084e-08,-4.586507559562364e-08,-1.3101132027455813e-09,-2.7340500644448507e-08,1.1086982416145723e-08,1.3004633528571087e-08,-6.190421077985898e-08,-2.78896850150051e-08,-2.78896850150051e-08,-6.190421077985898e-08,1.4341920967984465e-09,-3.379110287870808e-08,-2.78896850150051e-08,9.368563918051612e-08,1.0421396933505392e-07,1.217247076780039e-07,9.275121913812754e-08,5.428634687043127e-08,-2.136882541491426e-08,1.0421396933505392e-07,2.7189482239238223e-08,-2.136882541491426e-08,1.096022770688242e-08,-2.136882541491426e-08,3.385714674620041e-08,1.0155549710407857e-07,1.1562140500922154e-07,1.0608204557650182e-07,9.661762388119566e-08,9.120948924649443e-08,6.371254825076314e-08,9.69204079774083e-08,9.69204079774083e-08,6.371254825076314e-08,4.9347878932466577e-08,7.016493961984338e-08,9.69204079774083e-08
sub-109,4,-1.7104805801916106e-07,-1.2833901949374515e-07,-5.176993196010243e-08,-5.169758579644606e-10,-1.1115365847912275e-07,-9.664478967454277e-08,-1.2833901949374515e-07,-1.0540942831770527e-07,-9.664478967454277e-08,-4.389351983092721e-08,-9.664478967454277e-08,-1.0791147674923553e-07,-1.5947082923647283e-07,-1.492737654326508e-07,-1.407726075762512e-07,-4.7781113202304604e-08,-1.4881079359757133e-07,-8.393269466547162e-08,-1.0744426055810058e-07,-1.0744426055810058e-07,-8.393269466547162e-08,-2.4824070776576605e-08,-8.935327381837272e-08,-1.0744426055810058e-07,-9.66710393639909e-08,-6.087243799434036e-08,2.8115240807403294e-08,3.111020708879434e-08,-6.552618429868258e-08,1.8484788296059695e-08,-6.087243799434036e-08,-1.8764523221201503e-08,1.8484788296059695e-08,4.903055429091361e-08,1.8484788296059695e-08,-4.3731200180955765e-08,-9.233286733562551e-08,-8.731015504725209e-08,-6.091033292015033e-08,-1.2698076392951012e-08,-1.1244716960989565e-07,-2.4350965741432466e-08,-7.475615345832681e-08,-7.475615345832681e-08,-2.4350965741432466e-08,4.07877559878351e-08,-5.6039187625364266e-08,-7.475615345832681e-08,-9.137560103262753e-08,-6.940182270235644e-08,7.767552699113206e-09,1.562830635368186e-08,-6.817039668450452e-08,-5.118661898343201e-09,-6.940182270235644e-08,-1.0026136671314917e-08,-5.118661898343201e-09,3.440400896530896e-08,-5.118661898343201e-09,-4.543920992521644e-08,-1.0004188751307927e-07,-1.159531166295892e-07,-7.840065396083149e-08,-3.264017693312197e-08,-1.2609079262985844e-07,-4.743979186104232e-08,-8.689036158004635e-08,-8.689036158004635e-08,-4.743979186104232e-08,3.775975866505048e-08,-4.0625418401758813e-08,-8.689036158004635e-08
sub-109,2,-4.6349603369194276e-08,-5.58952483357111e-08,-6.117964734652244e-08,-7.722958748183676e-08,-1.8092641543971123e-08,7.333874474666737e-09,-5.58952483357111e-08,-5.395086182531089e-09,7.333874474666737e-09,5.6794805881608846e-08,7.333874474666737e-09,-3.103201527686492e-08,9.678961178177413e-09,-1.4118892242226137e-08,-8.041062994376191e-08,-5.450855304184895e-08,7.54439046363577e-09,-6.582382453804731e-08,-4.0181110534032994e-08,-4.0181110534032994e-08,-6.582382453804731e-08,1.0012029063565436e-09,-5.151613170943533e-08,-4.0181110534032994e-08,-3.8318445174231996e-08,-3.884833200642781e-08,-2.165420613338904e-08,-7.702551837888249e-08,-7.033834957575461e-09,4.4624236019704765e-08,-3.884833200642781e-08,4.720456814396753e-08,4.4624236019704765e-08,9.386167701952802e-08,4.4624236019704765e-08,2.9531948635213985e-08,6.34134300059348e-08,5.03671801714671e-08,-2.2912341485521605e-08,-1.0201069517746525e-08,7.000249092389294e-08,-1.716956645107766e-08,2.5046431973432577e-08,2.5046431973432577e-08,-1.716956645107766e-08,6.689486253015413e-08,2.4131017963791124e-08,2.5046431973432577e-08,9.70692742101074e-09,1.503204511124688e-08,-4.669407731841948e-10,-6.807989483340984e-08,4.3744229054722724e-08,4.371606384287805e-08,1.503204511124688e-08,9.451742035268541e-08,4.371606384287805e-08,1.1488395063857642e-07,4.371606384287805e-08,6.811792693089623e-08,9.990199038903796e-08,1.1473352679488746e-07,8.395947251605278e-09,5.670084107945496e-09,1.1591517049032525e-07,5.6331241238891055e-08,7.646907950280482e-08,7.646907950280482e-08,5.6331241238891055e-08,8.081957018439261e-08,5.983613793863463e-08,7.646907950280482e-08
sub-109,3,-1.693968384833621e-07,-9.454235667137858e-08,-5.440901013940381e-08,-1.867610409768248e-08,-7.202684554390121e-08,-1.686980013177137e-07,-9.454235667137858e-08,-7.57871986302531e-08,-1.686980013177137e-07,-8.087022168119289e-08,-1.686980013177137e-07,-8.378537787461604e-08,-1.3893050663014182e-07,-1.2448599286192987e-07,-5.995428505070887e-08,6.577398912583813e-09,-7.380643422667092e-08,-6.597064725940895e-08,-7.253630131110082e-08,-7.253630131110082e-08,-6.597064725940895e-08,-4.645742729841485e-08,-3.751091220265935e-08,-7.253630131110082e-08,-2.2540640773545845e-07,-1.840106945496509e-07,-8.44517858402297e-08,-4.008622655232075e-08,-1.720409621273353e-07,-2.102211727855461e-07,-1.840106945496509e-07,-1.3092419032709608e-07,-2.102211727855461e-07,-1.0933704907244092e-07,-2.102211727855461e-07,-1.3281281160417575e-07,-2.2505478043883043e-07,-2.28575303449064e-07,-9.015285631117949e-08,-2.706790266839847e-08,-1.9764190982945186e-07,-2.167849655741749e-07,-1.971915971776974e-07,-1.971915971776974e-07,-2.167849655741749e-07,-6.251228557517725e-08,-1.0740046242913845e-07,-1.971915971776974e-07,-2.349753686884795e-07,-2.025704733282044e-07,-7.437969752630249e-08,-2.0395533217854227e-08,-1.8175508366188225e-07,-2.4771413183989303e-07,-2.025704733282044e-07,-1.2355991914836259e-07,-2.4771413183989303e-07,-9.205877807411871e-08,-2.4771413183989303e-07,-1.3106145323379003e-07,-2.368540984544143e-07,-2.58362133368431e-07,-9.669804531925802e-08,-2.8719700693071546e-08,-1.9483665583990493e-07,-2.471484232294752e-07,-2.0599042751951606e-07,-2.0599042751951606e-07,-2.471484232294752e-07,-4.236970990217171e-08,-1.2515297370480917e-07,-2.0599042751951606e-07
sub-109,1,-1.621655950622748e-08,-5.257377595739482e-08,-2.278962915279683e-08,-8.629030143483246e-09,-1.4581393669835176e-08,-7.717600176961471e-08,-5.257377595739482e-08,-8.843995349330495e-08,-7.717600176961471e-08,-8.44242252849281e-08,-7.717600176961471e-08,-6.893337729819112e-08,-3.294493651540641e-08,-7.194571123783205e-08,-4.575907438733726e-08,-5.701288753299589e-08,-4.142787706671603e-08,-8.209120437962703e-08,-5.2399294639880643e-08,-5.2399294639880643e-08,-8.209120437962703e-08,-9.144730352398623e-08,-5.763774896188939e-08,-5.2399294639880643e-08,-3.591521617531778e-08,-5.21048476722189e-08,-1.54687897261752e-08,-1.481247639052372e-08,-3.1778845049911254e-08,-7.485286301979533e-08,-5.21048476722189e-08,-1.130015479287318e-07,-7.485286301979533e-08,-1.07189955233022e-07,-7.485286301979533e-08,-8.020505360196247e-08,-3.409211427538494e-08,-7.581076824196193e-08,-3.5819662733015474e-08,-5.611870748877402e-08,-6.190745516556317e-08,-6.827163218445995e-08,-2.0317111648395232e-08,-2.0317111648395232e-08,-6.827163218445995e-08,-1.0626742836757363e-07,-5.2089813222739544e-08,-2.0317111648395232e-08,-3.854446219023646e-09,-4.0556436952303594e-08,-1.2158796546886092e-08,-1.8983036475977734e-08,-2.1130987135257462e-08,-4.387965174818462e-08,-4.0556436952303594e-08,-9.754469316158077e-08,-4.387965174818462e-08,-9.553896952539488e-08,-4.387965174818462e-08,-6.646665547138109e-08,-4.809381771478655e-09,-6.94729227153556e-08,-3.444523017270432e-08,-6.89465789247862e-08,-5.009440784108209e-08,-6.573230407741303e-08,-1.720562591668115e-08,-1.720562591668115e-08,-6.573230407741303e-08,-1.1938372392094155e-07,-5.560662094401579e-08,-1.720562591668115e-08
sub-109,4,1.2529223997423502e-08,1.1950085154438394e-08,3.873544862935575e-08,1.1738776939233938e-08,6.742282479943279e-09,6.780661634146176e-08,1.1950085154438394e-08,6.156952357850855e-10,6.780661634146176e-08,-9.176174174787869e-09,6.780661634146176e-08,1.7597387542202998e-08,-4.760571721614049e-08,-5.184428671087642e-08,-7.842853512466353e-10,6.446704033552635e-09,-2.2506723511758472e-08,-1.2501148832603125e-08,-3.69790330609663e-08,-3.69790330609663e-08,-1.2501148832603125e-08,-1.1271166583949097e-08,9.85683169008819e-09,-3.69790330609663e-08,-5.504139866621972e-09,1.3173580172941602e-08,4.6295829967967e-08,-6.972297439821254e-10,-4.154219545588399e-09,2.715400914461786e-08,1.3173580172941602e-08,-9.302586573279806e-09,2.715400914461786e-08,-6.947796827555644e-09,2.715400914461786e-08,4.636824014968244e-09,-4.639536021414754e-08,-7.413298756016994e-08,-6.830239488263111e-09,-1.3936955611235713e-09,-3.0390644631328274e-08,-1.1491805527948428e-09,-4.145991818969462e-08,-4.145991818969462e-08,-1.1491805527948428e-09,-7.043931107959072e-10,1.727061880172622e-08,-4.145991818969462e-08,-1.866386219930487e-08,4.840152343664235e-09,4.6263694320871704e-09,-1.3176631837502406e-08,-8.539903020499658e-09,4.0477117343314444e-08,4.840152343664235e-09,-2.0103273632756665e-09,4.0477117343314444e-08,1.525896911636937e-10,4.0477117343314444e-08,6.447956417495815e-09,-1.677207094662558e-08,-4.235119418416023e-08,-2.0702215603534157e-08,-3.0553546596906347e-09,-1.3231967457252203e-08,3.657776133446915e-08,-1.5002558491835183e-08,-1.5002558491835183e-08,3.657776133446915e-08,2.143342390505196e-09,2.9357455697226977e-08,-1.5002558491835183e-08
sub-109,2,1.517179800656096e-08,9.77848981558532e-09,-6.310943101920272e-09,2.88448502519481e-09,4.7020772474714e-09,-3.6882098133305445e-09,9.77848981558532e-09,-4.965274405650964e-08,-3.6882098133305445e-09,-8.668010959672005e-08,-3.6882098133305445e-09,-7.336209460909817e-08,-6.607309550067142e-08,6.989086829745743e-10,-7.171083606071756e-09,2.2772593681577853e-08,1.480798826486061e-08,-5.6994850458303225e-09,-3.5652445002148335e-09,-3.5652445002148335e-09,-5.6994850458303225e-09,-2.981914921753836e-08,3.760727069621137e-08,-3.5652445002148335e-09,-1.224280968605452e-08,2.689544411924655e-09,-1.6699067470898664e-08,-2.7354023527782546e-08,-1.1949332768649926e-09,-4.1135177550366074e-08,2.689544411924655e-09,-8.729978868991119e-08,-4.1135177550366074e-08,-1.2509880591175315e-07,-4.1135177550366074e-08,-1.1542495029594387e-07,-1.1688890374824858e-07,-3.2826246251782543e-09,-4.11350896808099e-08,-7.362185497259088e-09,1.9361957853571824e-08,-5.1277848733322925e-08,-5.907914270285792e-08,-5.907914270285792e-08,-5.1277848733322925e-08,-3.7720011827143565e-08,-8.02546605900247e-09,-5.907914270285792e-08,-9.823771208648393e-08,-8.211401605090298e-08,-8.289184529672658e-08,-5.053153596105431e-08,-6.579111802367596e-08,-7.828478972939448e-08,-8.211401605090298e-08,-1.0904383028041767e-07,-7.828478972939448e-08,-1.1886972892806272e-07,-7.828478972939448e-08,-1.3551190565085443e-07,-1.6817700626720925e-07,-7.343712566363363e-08,-9.542824834187813e-08,-3.507120635045793e-08,-4.825358537777253e-08,-1.1332374494732219e-07,-9.769114695082046e-08,-9.769114695082046e-08,-1.1332374494732219e-07,-4.440966793233463e-08,-3.712299806597786e-08,-9.769114695082046e-08
sub-109,3,-4.766941327580446e-08,-6.43325742733528e-08,-3.939332701550214e-09,1.6528720275352027e-08,-3.63944995064341e-08,-1.3336897315313897e-07,-6.43325742733528e-08,-2.1818157526717348e-08,-1.3336897315313897e-07,-2.0721231995893556e-08,-1.3336897315313897e-07,-3.371067697052152e-08,-2.6445808381857308e-08,-1.108537050161607e-07,-9.599932688778589e-09,-3.1098346427053176e-09,-7.082151532731427e-08,-6.367951781348502e-08,3.5608563107858017e-09,3.5608563107858017e-09,-6.367951781348502e-08,-2.3286760802695277e-08,-3.619852898040127e-08,3.5608563107858017e-09,-4.969206794905009e-08,-8.506282007201873e-08,4.1073458978389335e-08,6.179204391088506e-08,-6.06321644311404e-08,-1.2219011322632156e-07,-8.506282007201873e-08,-8.234786299770344e-09,-1.2219011322632156e-07,2.1823546440507546e-08,-1.2219011322632156e-07,-3.042580202147536e-08,-5.3215429822364706e-08,-1.2295737028514573e-07,-9.670546291258548e-09,4.879894297038588e-08,-9.562755136415146e-08,-7.010808369099895e-08,2.2165828710791827e-08,2.2165828710791827e-08,-7.010808369099895e-08,-1.073770186426289e-08,-1.92875125874597e-08,2.2165828710791827e-08,4.676598845562306e-08,-7.588445693308442e-10,8.690627085421253e-08,7.974411594233954e-08,-2.6808932267831727e-09,-1.671101845801931e-08,-7.588445693308442e-10,1.9500242207218293e-08,-1.671101845801931e-08,3.679743412105013e-08,-1.671101845801931e-08,-5.959949606416429e-10,3.118937462752288e-08,-4.0298883574764094e-08,4.9043844548188774e-08,8.431328599782171e-08,-4.356674986295591e-08,-1.545802668736206e-08,5.8798009072564275e-08,5.8798009072564275e-08,-1.545802668736206e-08,-2.9115330876992267e-08,1.389043532418343e-08,5.8798009072564275e-08
sub-109,1,1.360541870665261e-07,1.0007395310846923e-07,5.5038829663118234e-08,9.132537905073056e-10,8.905172537535396e-08,7.924155030131449e-08,1.0007395310846923e-07,5.418885187991543e-08,7.924155030131449e-08,2.909824694383721e-08,7.924155030131449e-08,5.812058332388337e-08,7.955992764151359e-08,1.0466429574283327e-07,6.01504445983143e-08,1.7716571131392933e-09,9.931950882524618e-08,5.858323744890063e-08,6.007205975728924e-08,6.007205975728924e-08,5.858323744890063e-08,1.631795808971115e-08,6.594585287054734e-08,6.007205975728924e-08,9.817589986999592e-09,1.504703918528356e-08,7.72610702977705e-09,-2.463875900272364e-08,1.477999285171747e-08,2.41886667933809e-08,1.504703918528356e-08,2.0656959781716593e-08,2.41886667933809e-08,2.989728267190522e-08,2.41886667933809e-08,3.054396001502648e-08,-1.6378597383721196e-08,1.5944641637734517e-08,-2.109627670013142e-08,-6.194728430423326e-08,2.1326128170333187e-08,7.75249000080894e-09,-6.378215059931771e-09,-6.378215059931771e-09,7.75249000080894e-09,7.548315802871538e-09,2.7329366619018124e-08,-6.378215059931771e-09,7.137916638722302e-08,7.886387971919665e-08,3.202082485054646e-08,7.634930002444727e-09,5.180305945903085e-08,1.1533200937939197e-07,7.886387971919665e-08,4.52167468470799e-08,1.1533200937939197e-07,3.786443814697202e-08,1.1533200937939197e-07,5.976117398082203e-08,6.797773009258678e-08,1.010562964928979e-07,1.1072987265238584e-08,-2.2662100932196866e-08,7.366578786927377e-08,7.085278396353801e-08,5.652371722752352e-08,5.652371722752352e-08,7.085278396353801e-08,3.605050447296084e-08,8.71018002602781e-08,5.652371722752352e-08
sub-109,4,-6.849621731777367e-08,-3.9481075893006146e-08,5.305565113701328e-08,2.178982211938284e-08,-1.8333772734152847e-08,-3.93838339027302e-08,-3.9481075893006146e-08,-1.8159092131929207e-08,-3.93838339027302e-08,-3.4221228234146706e-08,-3.93838339027302e-08,-3.127627362670815e-08,-7.543992808199853e-08,-9.404152863177171e-08,4.315359333349245e-08,2.3582389798592123e-08,-4.148439839748364e-08,-4.864106144675162e-08,-4.529251591090367e-08,-4.529251591090367e-08,-4.864106144675162e-08,-4.096669674477556e-08,-4.905086095552476e-08,-4.529251591090367e-08,-7.203476692968058e-08,1.080360603028959e-09,5.330021025309088e-08,4.791151580685976e-08,-2.2463615189731213e-09,-3.4632994796200476e-08,1.080360603028959e-09,-9.492168360569325e-09,-3.4632994796200476e-08,-3.332313211915042e-08,-3.4632994796200476e-08,-2.609601181379145e-08,-3.666160601893188e-08,6.362991471393397e-09,5.631134618863188e-08,6.676824890632256e-08,6.4329802639978935e-09,4.109804424026629e-08,2.297288028766724e-08,2.297288028766724e-08,4.109804424026629e-08,-3.662861870824434e-08,-9.796847752975414e-09,2.297288028766724e-08,-2.8171688631911754e-08,2.9142977862951923e-08,4.818241650563609e-08,2.2495561898412908e-08,2.2700448725862418e-08,-3.0211547964823643e-09,2.9142977862951923e-08,3.3668439754534992e-09,-3.0211547964823643e-09,-2.69379670482098e-08,-3.0211547964823643e-09,-2.62980743064245e-08,-1.7164339457663747e-09,4.490030902349176e-08,5.2054725330291624e-08,6.219222515572478e-08,2.237296207454229e-08,4.7499583208191736e-08,2.8334833406826376e-08,2.8334833406826376e-08,4.7499583208191736e-08,-5.078153621362876e-09,8.713507537716104e-09,2.8334833406826376e-08
sub-109,2,-5.451029046044733e-08,-1.1943852574950629e-08,5.657410064231967e-08,2.9890981369703633e-08,-7.352820799923449e-09,-2.1545679904478034e-08,-1.1943852574950629e-08,-3.4271250897369213e-08,-2.1545679904478034e-08,-6.348033431622812e-08,-2.1545679904478034e-08,-1.5968424156450533e-08,-8.402998173028744e-08,-9.092689831691946e-08,1.2732076291969303e-08,-3.222159589136507e-09,-3.9976151805044576e-08,-6.29509688957677e-08,-6.759931251085346e-08,-6.759931251085346e-08,-6.29509688957677e-08,-5.7045123574011446e-08,-3.6621698486049275e-08,-6.759931251085346e-08,-1.2364579548504224e-07,-6.01693684135269e-08,5.282078670508833e-08,5.36563030385709e-08,-5.5217446369147236e-08,-6.53418965929545e-08,-6.01693684135269e-08,-7.397618528628897e-08,-6.53418965929545e-08,-7.154428849531482e-08,-6.53418965929545e-08,-4.66046489894305e-08,-1.424160054708588e-07,-1.1009382310655952e-07,-1.4629541773312851e-08,6.383660280570517e-09,-9.386519050598581e-08,-8.432258620461279e-08,-1.0113123961813766e-07,-1.0113123961813766e-07,-8.432258620461279e-08,-5.993913226021844e-08,-6.397899355723017e-08,-1.0113123961813766e-07,-5.6863773222283934e-08,-2.38687893692636e-08,6.446904083468446e-08,5.946125032688689e-08,-2.5356012250416635e-08,4.110218742198098e-09,-2.38687893692636e-08,-5.065190471934731e-08,4.110218742198098e-09,-4.998602712028166e-08,4.110218742198098e-09,-2.9174425363732005e-08,-9.536083803058697e-08,-6.68084495303543e-08,1.0313390838797591e-08,2.6085666751215563e-08,-6.064027054957082e-08,-4.881660598118002e-08,-5.915096221424192e-08,-5.915096221424192e-08,-4.881660598118002e-08,-4.0543896162975706e-08,-4.448018898682723e-08,-5.915096221424192e-08
